project_id,questions_count
38996584,1
208107153,1
140630673,8
3062143,47
24144820,7
98571652,1
82871346,13671
70665431,1
83737208,1
73605299,722
129992768,59
60094002,1
79269298,1
57918881,895
78790221,1
41214145,3
132157489,27
285573174,3540
14965293,189
3337320,2
514547,201
160482963,431
49682137,6
32829667,4692
205694535,11
21265427,10258
148375778,2
186586661,12
12451406,12
14052231,165
59933094,8550
2957697,5
623488,6
130666675,4
176844161,15
64146960,18
38389987,2
5933908,2306
1079092,82
14232596,3
28302420,1
6552400,7
268077899,623
74249599,3
100177472,433800
4206587,6
156302393,2
13121972,593
28812485,8
97679203,1417
34799129,1
21392161,95632
4090188,1
167751943,358
199977473,83262
66198886,2
88994936,1
54389337,4
46425688,355
512188,2
15172931,1
27683795,1
6044925,4
43355516,2
69691187,4
6474970,457
3032346,30
93563,2
77166731,15
5893995,1
81122493,176
75372849,3
36500819,4
165041531,2
162704618,1
11073899,85
54894819,4
91882121,4
2198561,14
176080498,994
98604234,2
61605073,4265
22579572,1
26745548,4
140281770,10
23512292,57
38061560,1
71441589,6
50463339,1
32190038,1
16486218,313
18862084,8
52962787,5
31714132,2
17089200,161
74362116,8
87792408,1
9686186,1840
233250322,7
1800038,11
21576989,40
26547803,34
108502202,6
78364027,3
10490790,9
125576288,53
8850556,2227
72681162,4
67511274,1
198271378,175
27446531,37098
129100689,69
82156329,1
20867270,47
17894999,1
229895126,7
181464852,2
34141941,2
139145,71
6936606,51
99561589,97
145407288,34
188066767,1502
2358263,26877
9658206,32
3450173,1
1076337,9
96077416,31
2543205,65877
53518706,26
61445801,16
1768490,18
26261123,1
133820962,31
46341079,1
40665139,593
213137485,1
183953884,69536
15876053,310
80125201,9
12259894,1
662171,1
12018271,24
159511107,33
88315705,47
19598831,26
82129902,11341
34535364,4
179846738,18
19918612,19
3948747,5
3823872,7
13801966,4
117839,68
102290249,41492
719653,2
129561419,1502
186765948,212
130725771,1
20955910,2
5676645,243
26689899,2
12169780,872
17965810,10
2172430,8
4939807,5
37002482,1
92236830,49
44804687,15
65661796,5
111384465,1
69327293,8
199597336,55771
96985803,1
59446689,36
210489920,1
250142018,207
48994564,2194
51208810,19
121300249,7299
44936,1
93303998,5227
11907378,55
52642533,34
144336176,1
63758513,12509
120948886,10
2104470,7
163577561,1
3836788,67
88406369,2
16321890,2354
146679488,4
46673444,20
26840868,5
6754037,1
56845724,2
130464628,5
4449482,1
115571903,1
791767,2144
1622878,48
106986062,8
51924309,203
59128723,202
24254047,8
85473941,7
62312998,1
67460216,23
40989424,13
1787881,1722
3347352,17
54515270,3
19514808,337
47770313,3699
78936480,94
19260671,1
581165,932
23418797,1
66080098,543
27221358,2
77735358,31
132329167,4
24801041,7
142917961,21
101602191,13
40407153,3
86670089,2
225516093,1
4813239,5
12021579,7158
16518923,191
72886585,64941
8083366,23
27408670,111
35739800,4108
154993535,3
9859322,1121
49298335,1
109401414,1
8191601,1742
41073890,1840
47229209,5521
9606613,2
147006185,2
95458843,3
125716012,3
164856783,82
33304217,1
233496411,5183
5573198,7
13776533,1
179329645,3
113925249,5
52277406,15
3231214,135
54234448,64
188483539,191
36301613,39
173883634,1
115207436,54
15304915,1
11217265,1
202044701,1876
134920258,1
6474765,1
68121501,222
50739860,35
117534635,1
17197174,23
183883255,2
226350394,3
232312458,2
10323585,34
30204360,9
19023342,681
8014323,199
20723961,2
13802185,2
107319547,336
146223341,4077
91309689,1
162905847,784
19026231,595796
145536189,5
16461,1
19611006,128
5785178,52
197497504,2
35556315,22
11716088,277
28160787,105
5347380,8
55721625,3055
14065452,4
39762927,133
52779,84
11932322,794
9017344,6
109576576,42
5553182,2635
50154463,7132
5326903,177
27612014,7
15799406,4
3659693,5
2745790,5
23571521,2
11127083,7158
7275241,2
37677354,4
42752184,86
10939050,2
3720868,774
31091440,3
75612405,302
55610960,23
220595915,19614
70390197,2821
70806664,8
4739625,2
54361125,5987
31993470,12
296403458,23
25708595,1
33425995,1
546053,3
517247,366
113817021,197
1952241,27
30002963,4
15783725,3
8476270,1
3630943,1
5134954,3
58754356,602
1985755,1
36453014,238
14132813,57
37342118,1
177171231,1164
95304263,18
35153643,6976
87671663,1
145622882,499
80976329,466
66066495,191
221734592,2275
104215726,7158
93616231,2
54674815,76196
147401664,20
9010972,1
1455618,3
958605,1
293651,6
92152989,16
10316362,7
2706701,5
7264412,1
1075836,10090
5695905,485
89589066,1
6005211,10
120538435,19
178500630,35
7932918,1
66854872,21
38435061,93
157983450,8145
15838636,1251
35898690,2226
157722879,2
230204147,94
135873040,142820
6878386,160
167599152,1
269123969,1975
200298230,447
955624,1
102587558,3
20375282,1
4905326,1
74363553,65
19500733,8763
3483963,4821
57446156,39663
41703892,7
84436742,2
48714109,1
249817344,7
120520722,2
137784875,52
142285615,2
22704842,1
256397891,13
233895923,2
2990602,39
184221,3457
2794297,1139
78428909,1
58624549,6684
5433252,2
58267163,151
2485029,2
436284,2
93591856,175
16403430,1
72930680,1
23473895,1
28041197,1
252253474,502
93779438,2
13878749,34
51643985,1
21473601,15
8228169,2
1564824,13
173275615,1
105435,6
146370075,3991
113652196,397
63276577,42314
161742050,2
237693145,2
22214352,14
107878331,46
60712480,3
25546843,88266
26086977,933
37436473,10
1136635,4
5981026,1
87451031,1
83376622,1
350512,1
1122927,5
118608673,193
116437879,49
1777352,2
40402006,158
2893713,16
173626780,47123
43999840,26
100021240,17
17490005,1
4812073,10
14746008,1
4476396,18
52003250,2
15272265,24
131173579,1
32205941,2
26690252,2
48276315,30
15590229,9
117819988,2
17039436,2
7730079,23
93947454,24
5755463,12252
47533717,1
57592753,4
4071762,4
5477768,51
328567,16
85966496,6
11288124,1
125952353,1
40847215,1
1733259,68
46534650,4394
104072594,4
11913514,1700
13751583,125
24499639,2
90603841,1180
18762296,8
42077328,23
69828261,1840
52800193,1
52313360,2
56174382,105
1655196,45
15398621,861
63241752,1
2880079,1
59757031,160
182431344,12
73913449,1
2516942,1
143319541,1
48616952,21276
97362384,2
223221415,2056
115492514,5
98957411,5
69908726,183
178499403,32677
157452897,43
172819949,222
10520222,1
21786684,749
7087246,24
56102050,12
27716950,44
16767223,2
11128182,32
14925310,4
23501415,5
32542581,1746
736050,585
11901407,2
12367884,5
109507600,910
17808137,1
147744761,3
185900838,229
29945951,49379
107942267,1
1869343,35
190617,1
10583628,24890
24805053,1
1374669,1
38082495,1
11704615,41
82946968,1
3652219,4
48448309,38
3967389,117
67559254,47860
282830980,97
47675865,20897
92013809,81
84195415,2
172405117,3
7392010,7
194098938,74
102809158,12
58066412,1
58891485,93
107462598,183374
17116644,51
2282093,8
2319458,1
189278,6424
212394,6
41269069,1
30875397,37
60369221,27
30461576,1
1743891,29
89076616,102
20556362,145
59148624,61
9442504,852
58137766,3
12120457,29778
67537469,54
4701914,5
20785051,3
143553364,4
179795475,5
55971521,2
69525335,1907
62158932,3
76972735,13
236106066,210
50606194,2
283874567,1
3199484,4
35315648,2
7651749,14
2751682,1
156000339,50
766975,30
38740608,1
7199889,66
50265227,1
54753028,1
42448525,2
132200343,33
16911954,13729
188294208,15
39789366,2
9306275,24461
112262615,3928
33120191,2
49773180,1
29481798,19
342931,2
101486668,1
122004140,5
81183092,181
33229823,168
14212614,1
9705833,2
4221522,3121
66148768,6
58065139,3032
19651807,1744
6756828,1
11294711,89
33011942,7
1565248,5850
1920404,1
101571859,6
3257640,2
64287313,3929
1965267,108
42830758,1391
21350333,1
1617286,11
69817238,8
57211436,1
3122074,3
48527831,1376
5583227,20
24803794,1
20622559,54279
1998619,55
42364223,43653
89530975,1
49361985,1
5227721,50
16525615,154
70670304,12
7823076,3
41427044,3928
2848501,1
17189869,10
46177299,25
174247386,995
5591033,4
20503692,3342
20515425,712
10508169,9273
40675559,505
34965664,169
131934676,7160
31563726,6
59508968,5
120686814,5
20979775,9
246467302,56
100004703,2
59262960,1
197716758,12976
15061586,1
736138,1
204620749,31
36977076,3704
6569763,5
182256,3
4013206,2
63772662,4
16671014,8549
92872733,48
106990784,264
65085651,2165
15364772,16
2491652,112602
17844037,4403
147063424,1
106841056,6
228207376,7
160308211,1
179336071,46
147360148,30
55816278,6
11979155,1
105831685,18
187615754,7
119470762,2
7243859,8
217991629,2
27222452,3907
7199192,1
83038372,1
207588519,2
95879196,14
6997449,1920
64766203,49
21834595,1038
165686129,1
25514746,6
27788951,111
51535694,2
71976472,1
122488082,1
5798270,24
65850778,1
37288688,6
301547316,97
8430449,2
81885103,25
71482664,2
13261905,10
140744859,3
1622382,34
992137,101
2491908,1
750557,33
53611406,941
25941190,2
13355807,3
191619,2
2287911,1
11587947,2
7223635,38
31405205,12
75693986,36276
140028382,1667
2152291,2
39926111,8
3937364,20072
16663002,7
88096946,24
88379554,33329
4388369,3
176591268,4
1147719,14379
32401298,3
100092734,1
3845129,15
986315,18
8635808,24
59393966,354
80798966,2
3191372,2
99022390,23
27289492,127
26345697,1
25812309,98058
75831988,26
69672089,1
55720395,4
71812488,85
122302830,7
15993609,2
30655012,103
189577393,34853
13116674,262
107217110,5
989531,1
22862033,1
27595743,6502
4468786,1
2990451,1
4097399,3
613533,1
5321179,3
3118745,1
17116484,1
21803956,1
5239654,30158
78119095,1
22025803,47
34755559,1006
125384438,1
13773635,2
27683740,2
79403864,422
191051490,101
31254139,2223
135416248,49659
24132584,337
235600443,55302
18053934,1
3759262,1
367867,56
9641627,5
50459200,86
7663907,12884
15224686,2
150582261,1
8046076,16
119526373,6
11829922,9
28709997,203
251240376,82
95729799,4
778126,4
65932433,11314
809797,1
6489015,3686
14348017,2
30024579,2808
44067333,9970
97085267,13
10278193,1
22748469,1018
122665231,2
227280133,2
198472219,422
258870502,4321
110606051,7
92306624,127
104421819,2
15149062,16
22120276,8
40842751,253
70444972,45716
9115705,2
1041516,310
6362123,5
46701297,12697
49840565,1
35765710,3
68139589,1
8653027,2615
15604688,94
11557649,1
42055219,1
16279211,2
8882941,1
35280835,2
26520917,13
240046673,7
135360321,2
180570906,5
191917161,1197
195245499,4
213780217,279
126662642,34
74015531,25
553299,3
5065272,1
14698279,256
31432421,1
18369886,1
10636066,282
21533735,6
83674827,676
20694185,63
3606708,70
54590516,3
42832823,696
89099742,6
81470525,171449
46823714,2
74411205,2
41088096,1
14239188,1925
10761132,4
242841015,1192
20422521,6
76343089,15
132207559,4
98118375,1
240322314,297
92975806,2015
50402760,5
28126412,43
14254418,13625
258397706,1
52579635,911
194191835,2
45663369,439
109553027,9497
43247782,5
2748283,2
3725447,213
19123663,3
76054142,1
37036250,1
1226999,1605
83311332,59
26246784,92315
67261587,38
490980,2
20856720,45
615197,744
71727533,248
32013489,1
8860810,1
111151042,3
81419789,88
100788052,106
117714689,1
19319564,4
159136425,71
183523,707
7943025,1
249298325,45
128904,67
112670790,22704
9801943,1
263458130,41
50720265,940
283183354,1
9608384,10
325585,11
92579292,2
285463,43
7095532,1
127079734,24527
26322947,524
122818233,13
52307084,2
79596500,8709
137845417,5992
85008691,3
28556746,107
107601235,74874
927229,9
1195702,4
34083675,1
22881786,17
3951152,423
31725709,1
23347398,114257
5092678,30385
57469566,7161
1390870,100
12356475,1
40944209,1
172643418,158
5905509,15
42725725,100
89559477,10
144254605,1
229851996,1
59148668,2675
183337865,2
124963146,4
102583389,9
19596224,2
302086048,4
119913038,1
102788013,1
13373214,215
303705119,18
232627037,14
52039831,6
5049273,668
17095954,1
12422205,1
10868985,45974
40624720,50
923873,2
1348823,24
35678,1
36716485,1
32410811,1
2423784,1446
94562505,2
20190560,6
41691297,95
82132405,2
50537548,29
40312259,2
55227242,1
61539828,1
6017885,1
194301252,2
41904302,1
12868151,1
43339659,2
88166856,7
48290522,11578
276118706,1
136078247,2
51795908,3
43841338,2
43841288,1
109076288,5
13226526,105
93957881,4
7518362,11318
80804,100
6687256,8527
18728348,1516
4527102,5
1330525,3
39192153,60
61893215,1
12415970,2
93131558,2
579308,1
24354023,94
158623062,25
46284873,1
43394629,17
131013036,1
45508959,1
50608609,5
73159734,3
9867410,53220
98769564,1
103461476,1
49552221,1108
1019306,1
38160066,37
120271349,1046
13808985,2
214666312,3272
154779433,313
3231538,1
119333584,1
19443479,9
103676118,6
176264330,41
41415876,21
31253997,38572
928033,398
32034939,3
20668817,4
99882402,17
8176370,32
13328977,1
3850928,24
45103794,15
41509773,5412
9644208,1
40731842,1196
247865224,4283
81949571,8
65981428,1477
85151719,1
83926967,229
58026235,208
116599116,5
109620107,1
50320316,4
87654780,32
49794963,1
95696872,6969
134942672,3
163867164,2
42770571,2
280349319,1
80605478,7
26409930,1656
185976576,1
195302311,14
252902347,4
121019060,15
17754538,1258
5317243,2
1192796,6
75193374,200
41221699,10
17214270,3
53355525,3
31387611,7258
112075310,2
13382512,3
311709547,20
192330141,2
38480282,7227
124974293,3
249670864,254
213338633,27
45123610,5
7844873,489
61775855,3341
60276121,48139
162486692,65
4232539,2886
137262146,48139
13316286,315
99141364,25
63835085,22
64550935,19
146417321,349
361498,1
9787687,6
44497154,40
48725315,2
55753184,14
3958712,29
116301310,4
2364767,1
192008434,19
247164281,386002
38251565,5473
143049734,2
40443319,1
14508978,1
190159278,1840
7507466,3
23530955,36
9724058,86
32627525,1
54502642,9765
2547556,1084
11237719,804
147940887,1
237433648,19
131648407,106
3349728,23789
17052285,7
192491304,305
32039803,1
206095591,87
194484656,6
16762247,13
125791389,3
8718211,719
56844582,3
16620627,6
43283009,8
122094912,14
20995556,2742
6292995,202
1013843,286
2607671,878394
126450267,649
25071292,203
52957528,19
4949798,2
38421130,385
40855963,10
103488794,18
569880,203
6093738,8
117364261,1
50727672,1
64663631,1
182413438,2
10343818,168
130396886,5
31847345,6
56837702,190
261930859,1
21298128,4
8404165,1
103949739,7
115387379,39
2802048,1
14010885,3
11062608,1
6731852,1
121418714,1
456791,2
27311715,6
42848813,1
109642029,1055
91283109,665
45883,6
15631593,333
99865757,1
211554488,1
19316783,7267
918018,1
96907560,3
150569880,1
7446487,1
292784,27
30982112,6
8442655,4
114171301,1
52441417,764486
67813157,3
555655,1079
92013874,11591
19821956,1
147650057,57815
68122506,3
282574257,47
201288,1
158480312,7161
197173389,1
23406218,10269
155235363,1
38554331,1
162637750,40
64350973,1
2803160,1
205585851,4
8958383,557
39191647,9
46125072,54471
89252015,5
22727684,45619
51428483,2
3173446,2
123418284,2
178546070,1
23027664,1
75206428,11
164074959,121315
85989537,241
32619636,107
65956514,1
12330431,24174
8393032,2
5185721,176
55307479,26
11351492,1
93707591,1
133008028,23288
44045787,1
122181541,34
50698680,1
1228870,18
34213097,19
118222343,19
72304082,2
8535013,1
98492561,14140
25072172,4
121578061,1
11420947,20
1599124,20
49902031,186
29479059,1
15076125,3
68023301,631
4079574,3587
47895104,92
2850306,10
88003102,23
9642396,3927
32487073,1
27812795,17
70110564,4
134973330,1
149085449,2
63862359,359
2074765,20
281920897,4398
245397,62
292298393,5
723831,214
54251425,99
15419756,2
68966443,1
88829751,2
222959532,2
22624437,37
5984917,94
99481504,2
2439967,29
28335204,53
67506799,1
27706772,9
30479345,30
45748101,741
165075644,5
4800721,3
102665820,2
76690728,56
259114590,1
65685866,4083
97269838,170
4781578,120
238593012,24
41158528,12
104638241,2
264023624,12
841885,4
1537632,4
15973764,11
1978394,3
104878,26
32143331,1
312858,1
68700794,3
64034957,74
98489678,178
1388147,6
39455035,4403
1712886,49
35468415,10235
103964041,4
123317703,56
31240236,12
61354848,6380
121697627,28861
89939353,1
82921673,6
6637462,7
7300271,9
11937042,473
109383223,50
20454259,4
1205677,2
991540,6
75597493,1
63773114,1
2762038,17
539315,9
76707626,2
119749025,1639
44835056,6
246654051,1
2933469,10
2008752,8
28639394,1
176808440,7
49711754,7
86974377,17102
118240346,8
156243235,211
207384523,203
108005647,13
26862346,5
191179907,7161
234187391,3
234830475,1
17140049,83
77726890,43366
223688419,1
94232596,1
37054244,119
107006485,1
214692839,2
219778203,47
172681355,2021
193752903,19
33768051,2
199873946,480
114100163,5
35977169,3
133981914,73135
9248796,8
35871890,12
38663908,54
47415192,1
45775575,275
34423628,3
21743200,2
67910410,920
298214010,5
67018018,1
180757878,8
28742062,2
64062534,1386
294952323,2
265927873,3792
202674618,101
168986273,5
2626654,72
154051642,169
132844360,10
41022536,13868
47689902,1
76796288,1
43124537,1
274614921,9
207136843,3
26373458,14996
47000455,3
46005726,1
234497388,38
18997270,2
1832721,5
24332667,1
48944818,3
234318095,6
62543052,191
71683881,215
18567775,426
6590477,88
13895091,1
63281162,6
19650722,1898
97013602,8180
23520699,20957
4655998,4
11031412,9
95840153,13
233935194,1
51354712,23
36763792,879
29360653,5424
7279454,1
42720230,67
45596630,2
808417,5
31993760,9
215942,502
94703864,1
50087903,1
66668555,1
100223776,134
5328133,3
10406561,104
168983284,49
93703838,4
132073198,871
6775547,29173
268179753,5
118252927,3
201984894,2150
207535311,1
1687351,9
74286185,47177
68115762,1
11757804,42
13712111,25
159735736,93
27524600,1
17305300,14
3777100,1
5488015,15
20772898,58
140507748,2
187035044,2
57321643,105547
8013229,2976
24162256,1
129146927,1
2495573,1
3164089,253
47497038,2
137759166,1
9587006,11
11346454,5
65463893,5
124001434,11
195657294,81
37822381,3
89944939,1
37042807,22
10385373,27
960736,2
6159188,1
69381318,656
246266275,2
106983206,1
16033985,2
15078875,481
1205284,12
9699090,2375
2629213,5
46449228,1
183474075,82
57433028,3
21768042,29
50517583,4
84049740,3
66765982,9
19472254,4
41921518,69
67179511,2
38050184,243
179883414,21604
28160576,3
32975439,151
207583399,2
64528276,2
179920501,15577
6621933,2794
36996935,43374
108340648,8
55780011,2
203116098,5020
43497670,2
14014481,72
160964920,399064
255384518,4577
3868325,2
47521127,1754
6338286,89
1873329,1228
90279766,2
17685616,1
11467940,1
9136067,47
152245980,12263
173820171,5944
4165401,3
85870629,3642
77161899,73
32018459,1
60598961,3708
15916924,12
29071983,108
4517444,17
39400894,121363
1847923,1
157044434,70
2499324,3
1293378,1
180605180,4
54620686,5
41367145,5752
275861068,37
296135639,5
69283044,1
138510685,4
5553959,9234
81672425,36
24213720,118
18902498,848
34141786,1
63091668,3
39494874,1
69986585,1
34483694,346
50279515,7
137571007,7
5518065,7
564427,10
144422305,1
83074537,7
242858570,8
90007104,862
8050444,3
139831488,6
89181265,20
12037804,78657
37205366,1
35834262,3
518809,2
6898394,131
185917673,757
6368800,1
2666605,1
179037448,28
1340777,40
231953283,2
181739240,18
178163307,1
138767563,9
160523747,5039
61904919,134
66645937,2
500570,1
71840572,6
3724435,1
44894062,1
83295128,12
95114363,2
195893425,3
72290934,1
95346588,6875
127697322,12634
1811242,23
241299561,545
75125125,1
78521242,27
58954829,4
114546583,22
75978791,4
112422178,3
138168111,5994
224071223,1
48245340,446
112860023,1
255966848,2
84115890,4
146989451,650
36354121,3
131563275,2
58126752,3
34621577,2
11587114,13819
13790456,3
2316310,5
80347755,2
268299547,1
204292923,2
42418744,41
50324184,1
207219086,1696
23076316,3
342254,2
5347666,27
113222463,1
187119292,1
76256113,169
304165275,32
136622322,19
96403077,3
134182879,1175
162078988,1
244166459,30
63340589,6
91479960,1343
26958976,1
59148518,11633
161786671,5
94019756,10
163514144,72426
47141001,1
1201971,196
6609030,49
1074750,2
93607191,1
217789159,7916
181813962,1
130294216,18
53589074,25
55448639,83
92489408,102
5577383,9
29113713,1
39802303,54335
257936543,15
221208980,108
176463231,1
116935625,1
262123165,8
29189825,1428
111466463,1
26724782,3
237793336,47
118584899,2
48035734,30
117446334,3
18098944,1
24028107,1
68753913,5
51203145,1
256965034,1
52874873,16849
201934723,3
8165211,25564
143018359,105
42729086,11
1600094,2
74420592,1
4367413,24
115388442,93
2768297,16
82651611,4842
488466,7
22546580,61936
3315826,370
49903019,1
85931619,2
24388461,2
22658715,17
199831697,2140
59137493,11344
141885030,63
70871612,69
155862432,1
25273322,19
60676184,1
253164930,1511
66157964,60
2806644,6580
109471177,4577
79787290,2
129539032,6
236852798,1
9635623,1
46134608,2
17533192,10
211668268,1
164203973,108
53477758,18
234782949,334
190398976,370
109971395,58
57909781,1
139397921,1
151772266,11
116504281,4
306869656,6
137743183,4
179753874,5476
140031678,144
142864047,2
160072598,1
164343444,2
59607491,3
73992277,18
79323064,83421
15448,27
22489458,437
138183963,1
4603240,158
193398495,669
14970385,9380
275816819,190
295745510,2
240804374,157
249959615,2
51673029,1
126849789,1
19867837,40
129914968,4578
143743032,1
188564115,16024
197746521,2
262216248,94
72308037,145
123018180,1
172985099,587
209097356,156
151145983,27
526826,55968
50276487,8692
147284225,2
77592175,1
103769370,100
299116052,33
27786156,5
113567886,2
68322117,2
171957665,1
147822299,41
224502256,304
59556819,1
240875391,29
10350573,2
1107223,1
40682697,12
18306182,1041
50095825,1
277068533,507713
266906825,98
153112895,1
7983964,10289
113548739,20971
29616270,3
130834398,18
28384016,6687
35278158,1
27778932,1
127076887,8
1315513,10
38257243,5
3672029,19
11361730,39
12093618,1
27133968,1
50877337,1
89183380,509
3126791,13
260609284,1121
55374929,4
25910379,1
16057005,92
187400381,1114
263791995,8
212345527,4
284279366,71
109244971,48
79312579,1
108020426,1
61068952,77
22052180,5412
111922625,3
296384082,6
144466015,2
90564364,1
9290691,10
30976075,2
97504280,1
31115943,213
106680943,2804
112745208,4084
154589947,190
13598380,1
72499996,1391
71855061,1509
168223470,102
231220727,2
210337144,49247
73798513,1915
121721945,230
214968423,1841
382062,4
163058440,475
178975934,1
252593764,10
236199786,6
12652057,8
17792839,4997
4210903,2
37620800,70554
98752397,2
295774370,146622
51912349,1
111440287,262
246942216,50
61670480,2032
121066119,6
276818370,814
75615612,2
17234296,573
4515746,26826
221571611,1
43699305,45
4479724,3
139283930,1
2276892,1
3983567,4
182333956,157
2893985,424
113113201,6
178297688,1
29090774,8
3305446,1
11363612,1
91575389,1
2647410,5
7037615,30917
112894465,524
108012868,4
109242552,1
125208139,276
21291014,2
254319796,1
93586282,598
239880112,718
75855530,147
257535412,14
50350971,2
17762090,1
55413205,1
97083656,1
196046505,1
27436228,2
47022167,18
10703423,1
83419188,1
50154622,13
15871517,6
66241779,94
127217913,10
249577257,13
13497054,7
21490127,3
28584490,4
49773470,1
155813615,2
41765856,3
72039713,128
10410712,142
181469226,5
65492715,1
46075467,4
154896874,15
191389168,7
57880351,1
227486059,18
108328988,1
283949677,687
99350930,4
24372580,295
197244134,10
192679536,1
56720017,2
71996265,1
35403848,1509
101190593,188
193071236,3
85487142,4578
71754552,1
7831800,6
93446500,1
224928799,1145
3740171,1
108562487,4
1912389,3
3017968,2
288550742,18
55611375,1
2869363,31624
104214650,16
35998528,234
80771307,1
5970665,320
3432206,8
21447418,2
308888648,2548
300868061,15647
141838021,3
148189558,2
1509208,12
17369900,9
237587619,107
69946281,2
48725685,1
14081025,5
244559775,367
25176751,54
49820303,139
203129664,1
171615659,6
98115230,17124
51655101,1
27755549,3
87452356,2
116872379,24
15714700,18428
140095,1
95128593,26152
2144264,285
18691420,2
244058,1
16505158,16
15940888,5994
2310321,1
2537169,10
19753179,8
136581530,30
271253512,45983
45114571,1
185151672,7163
70278773,7
26123083,8
92332764,21
150926514,1
287978958,94
15320855,1688
157111668,3
68730159,1
202277409,2629
13124356,94
274865857,1841
154664219,1
204650623,132
60926165,5
34927567,1
3325686,1
114531851,3522
34879131,129
120859658,2
143544809,2501
76230791,148
64920252,2
61593588,156
17384093,3
137639919,1
70546864,152
117021824,1
187390212,1
1147605,3
31417833,692
15828823,1
13697109,2
104616511,20
28457823,95
11730342,24241
10270250,130718
45717250,30899
2126244,61177
21737465,3809
85077558,2
14440270,2
291137,17
1062897,1278
31792824,44583
41881900,9233
6498492,402320
2325298,5352
54346799,56
943149,23591
29028775,53202
63476337,622665
21289110,1
9384267,7599
126577260,3
63537249,1837
23088740,7277
23096959,15007
27193779,43020
20580498,16996
100060912,130
133442384,265
2561582,350
19415064,216
24195339,122500
51117837,799
90796663,3388
20929025,43113
576201,8780
34526884,880
3470471,3323
1863329,112861
23083156,6432
22790488,13
88464704,2
460078,3723
7691631,17
21540759,1
44571718,3
33614304,1
70107786,1598
3678731,19397
36535156,21588
54173593,663
167174,393176
44838949,100522
1861458,283
3228505,2442
4164482,176268
596892,31138
507775,28019
26500787,8
6296790,40632
557980,9302
8843683,4063
237159,22821
14747598,168
33015583,17897
5108051,32290
52631841,20
151834062,23
724712,6026
10744183,29
4311796,1
81975372,31
9309093,2134
3544424,67
11180687,549
67274736,208558
486550,80
36040894,2627
3955647,3320
8514,154478
3402537,1
156018,13982
1181927,737
3638964,12863
1424470,1792
612230,473
23357588,3599
120538304,2
1362490,42515
7508411,3136
65600975,5489
9185792,1
127988011,26
20904437,301
101296881,5
843222,3608
12256376,1393
3214406,18061
19872456,8522
50264296,484
65252,4062
184456251,6
24953448,8
1700621,66
48378947,94
22670857,1
1148753,1556
88011908,2
111583593,4
16408992,222
20300177,1534
49970642,4058
45986162,19
74293321,992
32484381,1
529502,10848
5152285,1255
23974149,1999
75104123,506
15111821,2012
34302698,334
24560307,3814
51148780,1
127407957,642
3100121,242
53809090,51
22887094,2126
99598595,620
83844720,104
12888993,82998
892275,4908
15428480,237
5483330,4187
172953845,3
98029592,5
155220641,136
3065454,58
21700699,1
33791743,17
16752620,70
9852918,1277
36502,79632
22458259,3891
15634981,351
62367558,1711
81598961,386
4710920,20
3432266,19869
6838921,2527
172562475,3
10187082,1403
14712850,6
11225014,323
114747226,2
15062869,8514
1828795,3050
4086616,32
1663468,468
13807606,66
26066727,87
58836534,4
63477660,474658
2935735,362
19148949,1071
11167738,8093
128907699,32
11177928,19838
7569578,116
29268051,244
5923215,191
80945428,236
12820537,156
65794292,1145
42408804,1312
71995937,967
14370955,1
12972263,711
7741856,283
12791642,1774
1129010,316
29207621,133
43441403,743
6093316,122
7190986,2
21413198,125
1644196,5642
11551538,615
11267509,1472
27442967,723
70198875,5
8681349,4
667006,677
42751014,83
106017343,185
931135,7254
15019962,1
41058054,4
2573058,25
1903522,11
35866694,98
9393759,1038
67962648,3407
27729880,2609
5239185,622
17165658,39604
1200050,4696
14194174,2708
952189,9099
10446890,14
42283287,212
32689863,93
56717493,8318
128624453,2
26516210,296
26783295,356
858127,94560
71948498,154
15452919,18
1844251,51
101394335,29
698041,346
48626335,1064
3774328,37
30969188,136
2562751,1502
873328,667
138547797,4
51980455,6
4578002,1
18049133,214
20619036,9
35969061,1
94498635,1490
349241,4822
667561,14
41986369,46
154747577,613
8575137,373
34824499,111
47394776,287
3721224,989
76838017,1
3577919,180
94367677,1052
2579314,304
28167802,2
1064563,3090
39176269,3054
38558578,8
156157055,1650
74175805,1197
1283503,6951
3620194,3676
317757,546
238316428,67
22067521,52
29891188,2
6007295,7
29261473,275
481366,161
17728164,5401
31629751,2710
1864363,5862
2329766,94
22362099,2
6452529,1052
25136308,301
17803236,47
458058,23762
13840241,1
24841635,136
36891867,2395
8859474,8
105919803,11
130464961,5093
191529732,24
2096579,2963
64355429,54
146633589,1
62812261,2
9754983,1531
53238813,1128
32578467,3717
15585444,28686
13078968,454
6988020,110
95876775,1
32247847,5625
46273445,42
133251103,114
313419,570
790359,6253
4484451,793
18280236,139
13233158,19
5070389,160
49609581,51295
13584262,28
2541284,715
23736449,90
53127403,3674
160919119,382
173228436,17
32215970,1200
30203935,130
2700474,26
57222302,264
2700159,358
33263118,22
7548986,584
37958358,53
31085130,10
2500088,8
53631945,19
1028340,1413
52281283,13
1631024,976
119811010,7
60630844,380
23405758,220
4037197,191
7607075,2
2293158,15
16607898,394
2056312,967
6731432,15
72495579,56
63484632,251
1614410,13790
12244426,24
1481305,3
3602123,323
40997482,17824
18044526,1
597879,20091
11276147,146
3757512,1924
1801829,3769
52773157,261
59652928,73
51863547,1
958314,804
5532320,5675
1254497,865
13855476,1795
